VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2010,2010,273,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2011,2011,259,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2012,2012,254,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2013,2013,247,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2014,2014,231,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2015,2015,236,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2016,2016,234,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2017,2017,225,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2018,2018,216,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2019,2019,214,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVN,Slovenia,2020,2020,244,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2010,2010,83,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2011,2011,78,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2012,2012,79,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2013,2013,79,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2014,2014,79,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2015,2015,77,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2016,2016,75,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2017,2017,72,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2018,2018,70,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2019,2019,73,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHL,Chile,2020,2020,68,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2010,2010,62,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2011,2011,60,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2012,2012,61,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2013,2013,61,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2014,2014,60,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2015,2015,57,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2016,2016,57,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2017,2017,56,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2018,2018,58,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2019,2019,55,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2020,2020,59,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2010,2010,84,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2011,2011,79,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2012,2012,76,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2013,2013,74,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2014,2014,73,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2015,2015,74,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2016,2016,74,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2017,2017,73,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2018,2018,75,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2019,2019,71,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),GBR,United Kingdom,2020,2020,71,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2010,2010,293,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2011,2011,285,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2012,2012,275,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2013,2013,273,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2014,2014,256,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2015,2015,255,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2016,2016,241,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2017,2017,242,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2018,2018,239,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2019,2019,231,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2020,2020,264,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),CZE,Czechia,2021,2021,339,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2010,2010,55,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2011,2011,61,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2012,2012,60,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2013,2013,79,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2014,2014,67,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2015,2015,84,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2016,2016,72,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2017,2017,67,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2018,2018,83,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2019,2019,79,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2020,2020,83,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ISL,Iceland,2021,2021,85,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2010,2010,96,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2011,2011,94,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2012,2012,92,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2013,2013,90,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2014,2014,83,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2015,2015,83,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2016,2016,83,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2017,2017,83,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2018,2018,82,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2019,2019,84,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),POL,Poland,2020,2020,86,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2010,2010,328,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2011,2011,306,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2012,2012,279,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2013,2013,321,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2014,2014,266,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2015,2015,285,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2016,2016,292,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2017,2017,321,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2018,2018,301,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2019,2019,297,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2020,2020,284,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,LUX,Luxembourg,2021,2021,268,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2010,2010,2063,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2011,2011,1941,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2012,2012,1942,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2013,2013,1897,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2014,2014,1877,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2015,2015,1915,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2016,2016,1917,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2017,2017,1872,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2018,2018,1838,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2019,2019,1844,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,CHE,Switzerland,2020,2020,1749,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2010,2010,8334,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2011,2011,7843,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2012,2012,8024,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2013,2013,8023,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2014,2014,7732,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2015,2015,8044,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2016,2016,7755,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2017,2017,7785,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2018,2018,7800,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2019,2019,7535,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2020,2020,7839,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,CZE,Czechia,2021,2021,7946,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2010,2010,988,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2011,2011,969,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2012,2012,919,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2013,2013,955,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2014,2014,883,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2015,2015,925,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2016,2016,841,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2017,2017,796,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2018,2018,855,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2019,2019,782,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,SVN,Slovenia,2020,2020,799,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2010,2010,51219,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2011,2011,50285,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2012,2012,49395,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2013,2013,47784,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2014,2014,46652,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2015,2015,46639,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2016,2016,45367,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2017,2017,45150,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2018,2018,43868,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ITA,Italy,2019,2019,42831,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2010,2010,9346,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2011,2011,8867,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2012,2012,8972,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2013,2013,8744,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2014,2014,8771,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2015,2015,8597,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2016,2016,8737,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2017,2017,8456,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2018,2018,8035,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2019,2019,8207,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,DNK,Denmark,2020,2020,7924,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2010,2010,207,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2011,2011,202,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2012,2012,195,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2013,2013,192,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2014,2014,196,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2015,2015,191,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2016,2016,192,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2017,2017,189,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2018,2018,191,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),PRT,Portugal,2019,2019,186,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2010,2010,3517,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2011,2011,3648,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2012,2012,3734,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2013,2013,3699,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2014,2014,3758,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2015,2015,3878,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2016,2016,3817,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2017,2017,3685,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2018,2018,3730,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2019,2019,3839,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2020,2020,4090,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,AUT,Austria,2021,2021,4435,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2010,2010,131,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2011,2011,127,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2012,2012,123,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2013,2013,120,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2014,2014,114,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2015,2015,120,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2016,2016,116,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2017,2017,104,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2018,2018,104,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2019,2019,104,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2020,2020,109,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),LTU,Lithuania,2021,2021,104,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2010,2010,11591,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2012,2012,11955,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2013,2013,11460,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2014,2014,11361,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2016,2016,11275,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2017,2017,11244,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2018,2018,11586,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,SVK,Slovak Republic,2019,2019,11248,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),BEL,Belgium,2010,2010,74,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),BEL,Belgium,2011,2011,70,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),BEL,Belgium,2012,2012,71,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),BEL,Belgium,2013,2013,70,,
